PUBCHEM_SID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
160723092,Inactive,0
160723093,Inactive,0
160723094,Inactive,0
160723095,Inactive,0
160723096,Inactive,0
160723097,Inactive,0
160723098,Inactive,0
160723099,Inactive,0
160723100,Inactive,0
160723101,Inactive,0
160723102,Inactive,0
160723103,Inactive,0
160723104,Active,100
160723105,Active,100
160723106,Active,100
160723107,Inactive,0
160723108,Inactive,0
160723109,Inactive,0
160723110,Inactive,0
160723111,Inactive,0
160723112,Active,100
160723113,Inactive,0
160723114,Inactive,0
160723115,Inactive,0
160723116,Inactive,0
160723117,Inactive,0
160723118,Inactive,0
160723119,Inactive,0
160723120,Inactive,0
160723121,Inactive,0
160723122,Inactive,0
160723123,Inactive,0
160723124,Inactive,0
160723125,Inactive,0
160723126,Inactive,0
160723127,Active,100
160723128,Inactive,0
160723129,Inactive,0
160723130,Inactive,0
160723131,Inactive,0
160723132,Inactive,0
160723133,Inactive,0
160723134,Inactive,0
160723135,Inactive,0
160723136,Inactive,0
160723137,Active,100
160723138,Inactive,0
160723139,Inactive,0
160723140,Inactive,0
160723141,Inactive,0
160723142,Inactive,0
160723143,Inactive,0
160723144,Inactive,0
160723145,Inactive,0
160723146,Inactive,0
160723147,Inactive,0
160723148,Inactive,0
160723149,Inactive,0
160723150,Inactive,0
160723151,Inactive,0
160723152,Inactive,0
160723153,Active,100
160723154,Inactive,0
160723155,Inactive,0
160723156,Inactive,0
160723157,Inactive,0
160723158,Inactive,0
160723159,Inactive,0
160723160,Active,100
160723161,Inactive,0
160723162,Inactive,0
160723163,Inactive,0
160723164,Active,100
160723165,Inactive,0
160723166,Inactive,0
160723167,Inactive,0
160723168,Inactive,0
160723169,Inactive,0
160723170,Inactive,0
160723171,Inactive,0
160723172,Inactive,0
160723173,Inactive,0
160723174,Inactive,0
160723175,Inactive,0
160723176,Inactive,0
160723177,Inactive,0
160723178,Inactive,0
160723179,Inactive,0
160723180,Inactive,0
160723181,Inactive,0
160723182,Active,100
160723183,Inactive,0
160723184,Active,100
160723185,Inactive,0
160723186,Inactive,0
160723187,Inactive,0
160723188,Inactive,0
160723189,Inactive,0
160723190,Inactive,0
160723191,Inactive,0
160723192,Inactive,0
160723193,Active,100
160723194,Inactive,0
160723195,Active,100
160723196,Inactive,0
160723197,Inactive,0
160723198,Inactive,0
160723199,Inactive,0
160723200,Inactive,0
160723201,Inactive,0
160723202,Inactive,0
160723203,Inactive,0
160723204,Inactive,0
160723205,Inactive,0
160723206,Active,100
160723207,Inactive,0
160723208,Inactive,0
160723209,Inactive,0
160723210,Inactive,0
160723211,Inactive,0
160723212,Inactive,0
160723213,Inactive,0
160723214,Inactive,0
160723215,Inactive,0
160723216,Active,100
160723217,Inactive,0
160723218,Inactive,0
160723219,Inactive,0
160723220,Active,100
160723221,Inactive,0
160723222,Inactive,0
160723223,Inactive,0
160723224,Inactive,0
160723225,Inactive,0
160723226,Inactive,0
160723227,Inactive,0
160723228,Inactive,0
160723229,Inactive,0
160723230,Inactive,0
160723231,Active,100
160723232,Inactive,0
160723233,Inactive,0
160723234,Inactive,0
160723235,Active,100
160723236,Inactive,0
160723237,Inactive,0
160723238,Inactive,0
160723239,Inactive,0
160723240,Active,100
160723241,Inactive,0
160723242,Inactive,0
160723243,Inactive,0
160723244,Inactive,0
160723245,Inactive,0
160723246,Inactive,0
160723247,Inactive,0
160723248,Inactive,0
160723249,Inactive,0
160723250,Active,100
160723251,Inactive,0
160723252,Inactive,0
160723253,Inactive,0
160723254,Inactive,0
160723255,Inactive,0
160723256,Inactive,0
160723257,Inactive,0
160723258,Inactive,0
160723259,Inactive,0
160723260,Inactive,0
160723261,Inactive,0
160723262,Active,100
160723263,Inactive,0
160723264,Inactive,0
160723265,Inactive,0
160723266,Inactive,0
160723267,Active,100
160723268,Inactive,0
160723269,Inactive,0
160723270,Inactive,0
160723271,Active,100
160723272,Active,100
160723273,Active,100
160723274,Inactive,0
160723275,Inactive,0
160723276,Inactive,0
160723277,Inactive,0
160723278,Active,100
160723279,Inactive,0
160723280,Active,100
160723281,Inactive,0
160723282,Inactive,0
160723283,Inactive,0
160723284,Active,100
160723285,Inactive,0
160723286,Inactive,0
160723287,Inactive,0
160723288,Inactive,0
160723289,Active,100
160723290,Inactive,0
160723291,Active,100
160723292,Inactive,0
160723293,Inactive,0
160723294,Inactive,0
160723295,Inactive,0
160723296,Inactive,0
160723297,Active,100
160723298,Inactive,0
160723299,Inactive,0
160723300,Active,100
160723301,Inactive,0
160723302,Inactive,0
160723303,Inactive,0
160723304,Inactive,0
160723305,Inactive,0
160723306,Inactive,0
160723307,Inactive,0
160723308,Inactive,0
160723309,Inactive,0
160723310,Inactive,0
160723311,Inactive,0
160723312,Inactive,0
160723313,Inactive,0
160723314,Inactive,0
160723315,Inactive,0
160723316,Active,100
160723317,Inactive,0
160723318,Inactive,0
160723319,Inactive,0
160723320,Active,100
160723321,Active,100
160723322,Inactive,0
160723323,Inactive,0
160723324,Inactive,0
160723325,Inactive,0
160723326,Inactive,0
160723327,Inactive,0
160723328,Inactive,0
160723329,Inactive,0
160723330,Inactive,0
160723331,Inactive,0
160723332,Inactive,0
160723333,Inactive,0
160723334,Inactive,0
160723335,Active,100
160723336,Inactive,0
160723337,Inactive,0
160723338,Inactive,0
160723339,Inactive,0
160723340,Inactive,0
160723341,Inactive,0
160723342,Inactive,0
160723343,Inactive,0
160723344,Inactive,0
160723345,Active,100
160723346,Inactive,0
160723347,Inactive,0
160723348,Inactive,0
160723349,Inactive,0
160723350,Active,100
160723351,Inactive,0
160723352,Inactive,0
160723353,Inactive,0
160723354,Inactive,0
160723355,Inactive,0
160723356,Inactive,0
160723357,Inactive,0
160723358,Inactive,0
160723359,Active,100
160723360,Inactive,0
160723361,Inactive,0
160723362,Inactive,0
160723363,Inactive,0
160723364,Inactive,0
160723365,Inactive,0
160723366,Inactive,0
160723367,Inactive,0
160723368,Inactive,0
160723369,Inactive,0
160723370,Inactive,0
160723371,Inactive,0
160723372,Inactive,0
160723373,Inactive,0
160723374,Inactive,0
160723375,Inactive,0
160723376,Inactive,0
160723377,Inactive,0
160723378,Inactive,0
160723379,Inactive,0
160723380,Active,100
160723381,Inactive,0
160723382,Inactive,0
160723383,Inactive,0
160723384,Inactive,0
160723385,Active,100
160723386,Inactive,0
160723387,Inactive,0
160723388,Inactive,0
160723389,Inactive,0
160723390,Inactive,0
160723391,Active,100
160723392,Inactive,0
160723393,Inactive,0
160723394,Inactive,0
160723395,Inactive,0
160723396,Inactive,0
160723397,Inactive,0
160723398,Inactive,0
160723399,Inactive,0
160723400,Inactive,0
160723401,Inactive,0
160723402,Inactive,0
160723403,Inactive,0
160723404,Inactive,0
160723405,Inactive,0
160723406,Inactive,0
160723407,Inactive,0
160723408,Inactive,0
160723409,Active,100
160723410,Inactive,0
160723411,Inactive,0
160723412,Inactive,0
160723413,Inactive,0
160723414,Inactive,0
160723415,Inactive,0
160723416,Inactive,0
160723417,Inactive,0
160723418,Inactive,0
160723419,Inactive,0
160723420,Inactive,0
160723421,Inactive,0
160723422,Inactive,0
160723423,Inactive,0
160723424,Inactive,0
160723425,Inactive,0
160723426,Inactive,0
160723427,Inactive,0
160723428,Active,100
160723429,Inactive,0
160723430,Inactive,0
160723431,Inactive,0
160723432,Inactive,0
160723433,Inactive,0
160723434,Active,100
160723435,Inactive,0
160723436,Inactive,0
160723437,Inactive,0
160723438,Inactive,0
160723439,Inactive,0
160723440,Inactive,0
160723441,Inactive,0
160723442,Inactive,0
160723443,Inactive,0
160723444,Inactive,0
160723445,Inactive,0
160723446,Inactive,0
160723447,Active,100
160723448,Inactive,0
160723449,Inactive,0
160723450,Inactive,0
160723451,Inactive,0
160723452,Inactive,0
160723453,Inactive,0
160723454,Inactive,0
160723455,Inactive,0
160723456,Inactive,0
160723457,Inactive,0
160723458,Inactive,0
160723459,Inactive,0
160723460,Inactive,0
160723461,Inactive,0
160723462,Active,100
160723463,Inactive,0
160723464,Inactive,0
160723465,Inactive,0
160723466,Inactive,0
160723467,Inactive,0
160723468,Inactive,0
160723469,Inactive,0
160723470,Inactive,0
160723471,Inactive,0
160723472,Inactive,0
160723473,Inactive,0
160723474,Inactive,0
160723475,Inactive,0
160723476,Inactive,0
160723477,Inactive,0
160723478,Active,100
160723479,Inactive,0
160723480,Inactive,0
160723481,Active,100
160723482,Inactive,0
160723483,Inactive,0
160723484,Inactive,0
160723485,Inactive,0
160723486,Inactive,0
160723487,Inactive,0
160723488,Inactive,0
160723489,Inactive,0
160723490,Inactive,0
160723491,Inactive,0
160723492,Inactive,0
160723493,Inactive,0
160723494,Inactive,0
160723495,Active,100
160723496,Active,100
160723497,Active,100
160723498,Inactive,0
160723499,Inactive,0
160723500,Inactive,0
160723501,Inactive,0
160723502,Inactive,0
160723503,Inactive,0
160723504,Inactive,0
160723505,Active,100
160723506,Inactive,0
160723507,Inactive,0
160723508,Inactive,0
160723509,Inactive,0
160723510,Inactive,0
160723511,Active,100
160723512,Inactive,0
160723513,Inactive,0
160723514,Inactive,0
160723515,Inactive,0
160723516,Inactive,0
160723517,Inactive,0
160723518,Inactive,0
160723519,Inactive,0
160723520,Active,100
160723521,Inactive,0
160723522,Inactive,0
160723523,Inactive,0
160723524,Inactive,0
160723525,Inactive,0
160723526,Inactive,0
160723527,Inactive,0
160723528,Inactive,0
160723529,Inactive,0
160723530,Inactive,0
160723531,Inactive,0
160723532,Inactive,0
160723533,Inactive,0
160723534,Inactive,0
160723535,Inactive,0
160723536,Active,100
160723537,Inactive,0
160723538,Inactive,0
160723539,Inactive,0
160723540,Inactive,0
160723541,Inactive,0
160723542,Inactive,0
160723543,Inactive,0
160723544,Inactive,0
160723545,Inactive,0
160723546,Inactive,0
160723547,Inactive,0
160723548,Active,100
160723549,Inactive,0
160723550,Inactive,0
160723551,Inactive,0
160723552,Active,100
160723553,Inactive,0
160723554,Inactive,0
160723555,Inactive,0
160723556,Inactive,0
160723557,Inactive,0
160723558,Inactive,0
160723559,Active,100
160723560,Inactive,0
160723561,Inactive,0
160723562,Active,100
160723563,Inactive,0
160723564,Inactive,0
160723565,Inactive,0
160723566,Active,100
160723567,Inactive,0
160723568,Inactive,0
160723569,Inactive,0
160723570,Inactive,0
160723571,Inactive,0
160723572,Inactive,0
160723573,Inactive,0
160723574,Inactive,0
160723575,Inactive,0
160723576,Inactive,0
160723577,Inactive,0
160723578,Inactive,0
160723579,Inactive,0
160723580,Inactive,0
160723581,Inactive,0
160723582,Inactive,0
160723583,Active,100
160723584,Inactive,0
160723585,Inactive,0
160723586,Inactive,0
160723587,Active,100
160723588,Inactive,0
160723589,Active,100
160723590,Inactive,0
160723591,Inactive,0
160723592,Inactive,0
160723593,Inactive,0
160723594,Inactive,0
160723595,Inactive,0
160723596,Inactive,0
160723597,Active,100
160723598,Inactive,0
160723599,Inactive,0
160723600,Active,100
160723601,Inactive,0
160723602,Inactive,0
160723603,Inactive,0
160723604,Inactive,0
160723605,Inactive,0
160723606,Inactive,0
160723607,Inactive,0
160723608,Inactive,0
160723609,Inactive,0
160723610,Inactive,0
160723611,Inactive,0
160723612,Inactive,0
160723613,Inactive,0
160723614,Inactive,0
160723615,Inactive,0
160723616,Inactive,0
160723617,Inactive,0
160723618,Inactive,0
160723619,Inactive,0
160723620,Inactive,0
160723621,Inactive,0
160723622,Inactive,0
160723623,Inactive,0
160723624,Inactive,0
160723625,Inactive,0
160723626,Inactive,0
160723627,Inactive,0
160723628,Inactive,0
160723629,Active,100
160723630,Inactive,0
160723631,Inactive,0
160723632,Inactive,0
160723633,Inactive,0
160723634,Inactive,0
160723635,Inactive,0
160723636,Active,100
160723637,Inactive,0
160723638,Inactive,0
160723639,Active,100
160723640,Inactive,0
160723641,Inactive,0
160723642,Active,100
160723643,Inactive,0
160723644,Inactive,0
160723645,Inactive,0
160723646,Active,100
160723647,Inactive,0
160723648,Inactive,0
160723649,Inactive,0
160723650,Active,100
160723651,Inactive,0
160723652,Inactive,0
160723653,Inactive,0
160723654,Inactive,0
160723655,Inactive,0
160723656,Active,100
160723657,Inactive,0
160723658,Inactive,0
160723659,Inactive,0
160723660,Inactive,0
160723661,Inactive,0
160723662,Inactive,0
160723663,Inactive,0
160723664,Inactive,0
160723665,Inactive,0
160723666,Active,100
160723667,Inactive,0
160723668,Inactive,0
160723669,Inactive,0
160723670,Inactive,0
160723671,Inactive,0
160723672,Inactive,0
160723673,Inactive,0
160723674,Inactive,0
160723675,Inactive,0
160723676,Inactive,0
160723677,Active,100
160723678,Inactive,0
160723679,Inactive,0
160723680,Inactive,0
160723681,Inactive,0
160723682,Inactive,0
160723683,Inactive,0
160723684,Inactive,0
160723685,Inactive,0
160723686,Inactive,0
160723687,Inactive,0
160723688,Inactive,0
160723689,Inactive,0
160723690,Inactive,0
160723691,Active,100
160723692,Inactive,0
160723693,Inactive,0
160723694,Inactive,0
160723695,Active,100
160723696,Inactive,0
160723697,Inactive,0
160723698,Inactive,0
160723699,Inactive,0
160723700,Inactive,0
160723701,Inactive,0
160723702,Active,100
160723703,Inactive,0
160723704,Active,100
160723705,Inactive,0
160723706,Inactive,0
160723707,Inactive,0
160723708,Inactive,0
160723709,Inactive,0
160723710,Inactive,0
160723711,Inactive,0
160723712,Active,100
160723713,Inactive,0
160723714,Active,100
160723715,Active,100
160723716,Inactive,0
160723717,Inactive,0
160723718,Inactive,0
160723719,Inactive,0
160723720,Inactive,0
160723721,Inactive,0
160723722,Active,100
160723723,Inactive,0
160723724,Inactive,0
160723725,Inactive,0
160723726,Inactive,0
160723727,Inactive,0
160723728,Inactive,0
160723729,Inactive,0
160723730,Active,100
160723731,Inactive,0
160723732,Inactive,0
160723733,Active,100
160723734,Inactive,0
160723735,Active,100
160723736,Inactive,0
160723737,Inactive,0
160723738,Active,100
160723739,Active,100
160723740,Inactive,0
160723741,Active,100
160723742,Inactive,0
160723743,Inactive,0
160723744,Inactive,0
160723745,Inactive,0
160723746,Inactive,0
160723747,Inactive,0
160723748,Inactive,0
160723749,Active,100
160723750,Inactive,0
160723751,Inactive,0
160723752,Active,100
160723753,Inactive,0
160723754,Inactive,0
160723755,Inactive,0
160723756,Inactive,0
160723757,Active,100
160723758,Inactive,0
160723759,Inactive,0
160723760,Inactive,0
160723761,Active,100
160723762,Inactive,0
160723763,Inactive,0
160723764,Active,100
160723765,Inactive,0
160723766,Inactive,0
160723767,Inactive,0
160723768,Inactive,0
160723769,Inactive,0
160723770,Inactive,0
160723771,Inactive,0
160723772,Inactive,0
160723773,Inactive,0
160723774,Inactive,0
160723775,Inactive,0
160723776,Inactive,0
160723777,Inactive,0
160723778,Inactive,0
160723779,Inactive,0
160723780,Inactive,0
160723781,Inactive,0
160723782,Inactive,0
160723783,Inactive,0
160723784,Inactive,0
160723785,Inactive,0
160723786,Inactive,0
160723787,Inactive,0
160723788,Inactive,0
160723789,Inactive,0
160723790,Inactive,0
160723791,Inactive,0
160723792,Inactive,0
160723793,Inactive,0
160723794,Inactive,0
160723795,Active,100
160723796,Inactive,0
160723797,Inactive,0
160723798,Inactive,0
160723799,Inactive,0
160723800,Active,100
160723801,Inactive,0
160723802,Inactive,0
160723803,Inactive,0
160723804,Active,100
160723805,Active,100
160723806,Inactive,0
160723807,Active,100
160723808,Inactive,0
160723809,Inactive,0
160723810,Active,100
160723811,Inactive,0
160723812,Inactive,0
160723813,Active,100
160723814,Inactive,0
160723815,Inactive,0
160723816,Inactive,0
160723817,Active,100
160723818,Inactive,0
160723819,Inactive,0
160723820,Inactive,0
160723821,Active,100
160723822,Inactive,0
160723823,Inactive,0
160723824,Active,100
160723825,Inactive,0
160723826,Active,100
160723827,Inactive,0
160723828,Inactive,0
160723829,Inactive,0
160723830,Inactive,0
160723831,Inactive,0
160723832,Inactive,0
160723833,Inactive,0
160723834,Inactive,0
160723835,Inactive,0
160723836,Inactive,0
160723837,Inactive,0
160723838,Inactive,0
160723839,Inactive,0
160723840,Inactive,0
160723841,Inactive,0
160723842,Inactive,0
160723843,Inactive,0
160723844,Inactive,0
160723845,Inactive,0
160723846,Inactive,0
160723847,Inactive,0
160723848,Inactive,0
160723849,Inactive,0
160723850,Inactive,0
160723851,Inactive,0
160723852,Inactive,0
160723853,Inactive,0
160723854,Inactive,0
160723855,Active,100
160723856,Active,100
160723857,Inactive,0
160723858,Inactive,0
160723859,Active,100
160723860,Inactive,0
160723861,Inactive,0
160723862,Inactive,0
160723863,Inactive,0
160723864,Inactive,0
160723865,Inactive,0
160723866,Inactive,0
160723867,Inactive,0
160723868,Inactive,0
160723869,Inactive,0
160723870,Inactive,0
160723871,Inactive,0
160723872,Inactive,0
160723873,Inactive,0
160723874,Inactive,0
160723875,Inactive,0
160723876,Inactive,0
160723877,Inactive,0
160723878,Inactive,0
160723879,Inactive,0
160723880,Inactive,0
160723881,Inactive,0
160723882,Inactive,0
160723883,Inactive,0
160723884,Inactive,0
160723885,Inactive,0
160723886,Inactive,0
160723887,Inactive,0
160723888,Active,100
160723889,Active,100
160723890,Inactive,0
160723891,Inactive,0
160723892,Inactive,0
160723893,Inactive,0
160723894,Inactive,0
160723895,Inactive,0
160723896,Active,100
160723897,Inactive,0
160723898,Inactive,0
160723899,Inactive,0
160723900,Inactive,0
160723901,Inactive,0
160723902,Inactive,0
160723903,Inactive,0
160723904,Inactive,0
160723905,Inactive,0
160723906,Inactive,0
160723907,Inactive,0
160723908,Inactive,0
160723909,Inactive,0
160723910,Active,100
160723911,Inactive,0
160723912,Inactive,0
160723913,Inactive,0
160723914,Inactive,0
160723915,Inactive,0
160723916,Inactive,0
160723917,Inactive,0
160723918,Active,100
160723919,Active,100
160723920,Active,100
160723921,Inactive,0
160723922,Inactive,0
160723923,Inactive,0
160723924,Inactive,0
160723925,Inactive,0
160723926,Inactive,0
160723927,Inactive,0
160723928,Inactive,0
160723929,Active,100
160723930,Inactive,0
160723931,Inactive,0
160723932,Inactive,0
160723933,Inactive,0
160723934,Inactive,0
160723935,Inactive,0
160723936,Inactive,0
