PUBCHEM_SID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
152150127,Inactive,0
152150128,Inactive,0
152150130,Inactive,0
152150131,Inactive,0
152150132,Inactive,0
152150133,Inactive,0
152150134,Inactive,0
152150135,Inactive,0
152150136,Inactive,0
152150139,Inactive,0
152150141,Active,100
152150146,Inactive,0
152150147,Inactive,0
152150148,Inactive,0
152150149,Inactive,0
152150150,Inactive,0
152150151,Inactive,0
152150152,Inactive,0
152150153,Inactive,0
152150154,Inactive,0
152150156,Inactive,0
152150157,Inactive,0
152150158,Inactive,0
152150159,Inactive,0
152150160,Inactive,0
152150163,Inactive,0
152150165,Inactive,0
152150166,Inactive,0
152150167,Active,100
152150168,Inactive,0
152150169,Inactive,0
152150170,Inactive,0
152150171,Inactive,0
152150174,Inactive,0
152150175,Inactive,0
152150177,Inactive,0
152150179,Inactive,0
152150181,Inactive,0
152150182,Inactive,0
152150183,Inactive,0
152150184,Inactive,0
152150186,Inactive,0
152150188,Inactive,0
152150189,Inactive,0
152150190,Inactive,0
152150191,Inactive,0
152150192,Inactive,0
152150194,Inactive,0
152150195,Inactive,0
152150196,Active,100
152150197,Inactive,0
152150198,Inactive,0
152150199,Inactive,0
152150200,Inactive,0
152150201,Inactive,0
152150202,Inactive,0
152150203,Inactive,0
152150204,Inactive,0
152150206,Inactive,0
152150207,Inactive,0
152150209,Inactive,0
152150210,Inactive,0
152150216,Inactive,0
152150219,Inactive,0
152150220,Inactive,0
152150221,Inactive,0
152150222,Inactive,0
152150223,Inactive,0
152150224,Inactive,0
152150225,Inactive,0
152150226,Inactive,0
152150228,Inactive,0
152150229,Inactive,0
152150235,Inactive,0
152150236,Inactive,0
152150237,Inactive,0
152150238,Inactive,0
152150240,Inactive,0
152150241,Inactive,0
152150242,Inactive,0
152150244,Inactive,0
152150245,Inactive,0
152150247,Inactive,0
152150248,Inactive,0
152150249,Inactive,0
152150250,Inactive,0
152150251,Inactive,0
152150252,Inactive,0
152150253,Inactive,0
152150254,Inactive,0
152150256,Inactive,0
152150257,Inactive,0
152150258,Inactive,0
152150259,Inactive,0
152150260,Inactive,0
152150261,Inactive,0
152150262,Inactive,0
152150263,Inactive,0
152150264,Inactive,0
152150265,Inactive,0
152150266,Inactive,0
152150268,Inactive,0
152150269,Inactive,0
152150270,Inactive,0
152150272,Inactive,0
152150273,Inactive,0
152150274,Inactive,0
152150275,Inactive,0
152150276,Inactive,0
152150277,Inactive,0
152150278,Inactive,0
152150279,Inactive,0
152150281,Inactive,0
152150283,Inactive,0
152150284,Inactive,0
152150285,Inactive,0
152150286,Inactive,0
152150288,Inactive,0
152150289,Inactive,0
152150291,Inactive,0
152150292,Inactive,0
152150293,Inactive,0
152150294,Inactive,0
152150296,Inactive,0
152150298,Inactive,0
152150299,Inactive,0
152150300,Inactive,0
152150301,Inactive,0
152150302,Inactive,0
152150303,Inactive,0
152150304,Inactive,0
152150305,Inactive,0
152150306,Inactive,0
152150308,Inactive,0
152150310,Inactive,0
152150313,Inactive,0
152150314,Inactive,0
152150316,Inactive,0
152150318,Inactive,0
152150319,Inactive,0
152150320,Inactive,0
152150323,Inactive,0
152150324,Inactive,0
152150326,Inactive,0
152150327,Active,100
152150328,Inactive,0
152150329,Inactive,0
152150330,Inactive,0
152150331,Inactive,0
152150332,Inactive,0
152150333,Active,100
152150334,Inactive,0
152150335,Inactive,0
152150336,Inactive,0
152150337,Inactive,0
152150340,Inactive,0
152150342,Inactive,0
152150343,Inactive,0
152150345,Inactive,0
152150347,Inactive,0
152150348,Inactive,0
152150349,Active,100
152150350,Inactive,0
152150351,Inactive,0
152150353,Inactive,0
152150354,Inactive,0
152150355,Inactive,0
152150356,Inactive,0
152150357,Inactive,0
152150358,Inactive,0
152150359,Inactive,0
152150360,Inactive,0
152150361,Inactive,0
152150362,Active,100
152150363,Inactive,0
152150365,Inactive,0
152150366,Inactive,0
152150367,Inactive,0
152150373,Inactive,0
152150374,Inactive,0
152150377,Inactive,0
152150378,Inactive,0
152150380,Inactive,0
152150381,Inactive,0
152150383,Inactive,0
152150384,Inactive,0
152150386,Inactive,0
152150387,Inactive,0
152150388,Inactive,0
152150393,Inactive,0
152150394,Inactive,0
152150395,Inactive,0
152150396,Inactive,0
152150398,Inactive,0
152150399,Inactive,0
152150401,Active,100
152150403,Inactive,0
152150407,Inactive,0
152150408,Inactive,0
152150409,Inactive,0
152150412,Inactive,0
152150414,Inactive,0
152150416,Active,100
152150417,Inactive,0
152150418,Inactive,0
152150420,Inactive,0
152150421,Inactive,0
152150422,Inactive,0
152150423,Inactive,0
152150424,Inactive,0
152150426,Inactive,0
152150427,Inactive,0
152150428,Inactive,0
152150429,Inactive,0
152150430,Inactive,0
152150431,Inactive,0
152150432,Inactive,0
152150433,Inactive,0
152150434,Inactive,0
152150435,Inactive,0
152150436,Inactive,0
152150437,Inactive,0
152150442,Inactive,0
152150443,Inactive,0
152150444,Inactive,0
152150445,Inactive,0
152150447,Inactive,0
152150449,Inactive,0
152150450,Inactive,0
152150451,Inactive,0
152150452,Inactive,0
152150453,Inactive,0
152150455,Inactive,0
152150456,Inactive,0
152150458,Inactive,0
152150460,Inactive,0
152150462,Inactive,0
152150463,Inactive,0
152150464,Inactive,0
152150465,Inactive,0
152150466,Inactive,0
152150467,Active,100
152150470,Inactive,0
152150471,Inactive,0
152150473,Inactive,0
152150475,Inactive,0
152150476,Inactive,0
152150478,Inactive,0
152150479,Inactive,0
152150480,Inactive,0
152150482,Inactive,0
152150484,Inactive,0
152150485,Inactive,0
152150487,Inactive,0
152150488,Inactive,0
152150489,Inactive,0
152150490,Inactive,0
152150492,Inactive,0
152150493,Inactive,0
152150494,Inactive,0
152150495,Inactive,0
152150497,Inactive,0
152150498,Active,100
152150499,Inactive,0
152150500,Inactive,0
152150501,Inactive,0
152150502,Inactive,0
152150503,Inactive,0
152150504,Inactive,0
152150505,Inactive,0
152150506,Inactive,0
152150507,Active,100
152150509,Inactive,0
152150510,Inactive,0
152150511,Inactive,0
152150512,Inactive,0
152150513,Active,100
152150515,Inactive,0
152150518,Inactive,0
152150519,Inactive,0
152150521,Inactive,0
152150522,Inactive,0
152150523,Inactive,0
152150524,Inactive,0
152150527,Inactive,0
152150529,Inactive,0
152150530,Inactive,0
152150531,Inactive,0
152150532,Inactive,0
152150533,Inactive,0
152150535,Inactive,0
152150536,Inactive,0
152150537,Inactive,0
152150538,Inactive,0
152150539,Inactive,0
152150541,Inactive,0
152150542,Inactive,0
152150544,Inactive,0
152150546,Inactive,0
152150547,Inactive,0
152150548,Inactive,0
152150553,Inactive,0
152150554,Inactive,0
152150560,Inactive,0
152150561,Inactive,0
152150562,Inactive,0
152150563,Inactive,0
152150564,Inactive,0
152150565,Inactive,0
152150566,Inactive,0
152150568,Inactive,0
152150569,Inactive,0
152150570,Inactive,0
152150571,Inactive,0
152150573,Active,100
152150575,Active,100
152150576,Inactive,0
152150577,Inactive,0
152150578,Inactive,0
152150579,Inactive,0
152150581,Inactive,0
152150582,Inactive,0
152150583,Inactive,0
152150584,Inactive,0
152150585,Inactive,0
152150586,Inactive,0
152150589,Inactive,0
152150590,Inactive,0
152150591,Inactive,0
152150592,Inactive,0
152150593,Inactive,0
152150594,Inactive,0
152150595,Inactive,0
152150596,Inactive,0
152150597,Inactive,0
152150598,Inactive,0
152150599,Inactive,0
152150600,Active,100
152150602,Inactive,0
152150603,Inactive,0
152150604,Inactive,0
152150607,Inactive,0
152150608,Inactive,0
152150610,Inactive,0
152150611,Inactive,0
152150613,Inactive,0
152150614,Inactive,0
152150615,Inactive,0
152150616,Inactive,0
152150617,Inactive,0
152150618,Inactive,0
152150619,Inactive,0
152150620,Inactive,0
152150621,Inactive,0
152150623,Inactive,0
152150624,Inactive,0
152150625,Inactive,0
152150626,Inactive,0
152150627,Inactive,0
152150628,Inactive,0
152150630,Inactive,0
152150631,Inactive,0
152150633,Inactive,0
152150634,Inactive,0
152150635,Inactive,0
152150636,Inactive,0
152150639,Inactive,0
152150640,Inactive,0
152150643,Inactive,0
152150647,Inactive,0
152150650,Inactive,0
152150651,Inactive,0
152150653,Inactive,0
152150654,Inactive,0
152150657,Inactive,0
152150658,Inactive,0
152150659,Inactive,0
152150660,Inactive,0
152150661,Inactive,0
152150663,Inactive,0
152150664,Inactive,0
152150665,Inactive,0
152150666,Inactive,0
152150667,Inactive,0
152150668,Inactive,0
152150669,Inactive,0
152150670,Inactive,0
152150671,Inactive,0
152150672,Inactive,0
152150673,Inactive,0
152150674,Inactive,0
152150675,Inactive,0
152150677,Inactive,0
152150678,Inactive,0
152150679,Inactive,0
152150680,Inactive,0
152150681,Inactive,0
152150682,Inactive,0
152150684,Inactive,0
152150685,Inactive,0
152150687,Inactive,0
152150688,Inactive,0
152150691,Inactive,0
152150692,Inactive,0
152150693,Inactive,0
152150694,Inactive,0
152150695,Inactive,0
152150696,Inactive,0
152150697,Inactive,0
152150699,Inactive,0
152150700,Inactive,0
152150701,Inactive,0
152150702,Inactive,0
152150703,Inactive,0
152150706,Inactive,0
152150707,Inactive,0
152150708,Inactive,0
152150709,Inactive,0
152150710,Inactive,0
152150711,Active,100
152150712,Inactive,0
152150714,Inactive,0
152150715,Inactive,0
152150716,Inactive,0
152150717,Inactive,0
152150718,Inactive,0
152150721,Inactive,0
152150723,Inactive,0
152150725,Inactive,0
152150726,Inactive,0
152150727,Inactive,0
152150729,Inactive,0
152150730,Inactive,0
152150733,Inactive,0
152150734,Inactive,0
152150738,Inactive,0
152150739,Inactive,0
152150741,Inactive,0
152150742,Inactive,0
152150743,Inactive,0
152150744,Inactive,0
152150745,Inactive,0
152150747,Inactive,0
152150748,Inactive,0
152150749,Inactive,0
152150750,Inactive,0
152150751,Inactive,0
152150752,Inactive,0
152150754,Inactive,0
152150755,Inactive,0
152150756,Inactive,0
152150758,Inactive,0
152150759,Inactive,0
152150761,Inactive,0
152150762,Inactive,0
152150765,Inactive,0
152150766,Active,100
152150770,Inactive,0
152150771,Active,100
152150772,Inactive,0
152150773,Inactive,0
152150774,Inactive,0
152150776,Inactive,0
152150777,Inactive,0
152150778,Inactive,0
152150780,Inactive,0
152150781,Inactive,0
152150782,Inactive,0
152150783,Inactive,0
152150785,Inactive,0
152150786,Inactive,0
152150787,Inactive,0
152150788,Inactive,0
152150789,Inactive,0
152150790,Inactive,0
152150791,Inactive,0
152150792,Inactive,0
152150793,Inactive,0
152150794,Inactive,0
152150795,Inactive,0
152150796,Inactive,0
152150797,Inactive,0
152150799,Inactive,0
152150800,Inactive,0
152150801,Inactive,0
152150802,Inactive,0
152150804,Inactive,0
152150805,Inactive,0
152150806,Inactive,0
152150808,Inactive,0
152150809,Inactive,0
152150810,Inactive,0
152150811,Inactive,0
152150813,Inactive,0
152150814,Inactive,0
152150816,Inactive,0
152150817,Inactive,0
152150818,Inactive,0
152150821,Inactive,0
152150824,Inactive,0
152150825,Inactive,0
152150826,Inactive,0
152150827,Inactive,0
152150828,Inactive,0
152150831,Inactive,0
152150832,Inactive,0
152150833,Inactive,0
152150834,Inactive,0
152150836,Inactive,0
152150837,Inactive,0
152150840,Inactive,0
152150843,Inactive,0
152150844,Inactive,0
152150845,Inactive,0
152150846,Inactive,0
152150849,Inactive,0
152150850,Inactive,0
152150851,Inactive,0
152150852,Inactive,0
152150853,Inactive,0
152150854,Inactive,0
152150856,Inactive,0
152150857,Inactive,0
152150858,Inactive,0
152150860,Inactive,0
152150861,Inactive,0
152150863,Inactive,0
152150864,Inactive,0
152150866,Inactive,0
152150867,Inactive,0
152150873,Inactive,0
152150874,Inactive,0
152150875,Inactive,0
152150876,Inactive,0
152150877,Inactive,0
152150878,Inactive,0
152150879,Inactive,0
152150880,Inactive,0
152150883,Inactive,0
152150884,Inactive,0
152150888,Inactive,0
152150889,Inactive,0
152150891,Inactive,0
152150893,Inactive,0
152150895,Inactive,0
152150896,Inactive,0
152150897,Inactive,0
152150901,Inactive,0
152150903,Inactive,0
152150904,Inactive,0
152150905,Inactive,0
152150906,Inactive,0
152150907,Inactive,0
152150908,Inactive,0
152150909,Inactive,0
152150910,Inactive,0
152150911,Inactive,0
152150912,Inactive,0
152150913,Inactive,0
152150914,Inactive,0
152150915,Inactive,0
152150916,Inactive,0
152150919,Inactive,0
152150922,Inactive,0
152150927,Active,100
152150928,Inactive,0
152150931,Inactive,0
152150932,Inactive,0
152150933,Inactive,0
152150934,Inactive,0
152150935,Inactive,0
152150936,Inactive,0
152150937,Inactive,0
152150938,Active,100
152150939,Inactive,0
152150940,Inactive,0
152150941,Inactive,0
152150944,Inactive,0
152150945,Inactive,0
152150947,Inactive,0
152150948,Inactive,0
152150949,Inactive,0
152150950,Inactive,0
152150952,Inactive,0
152150954,Inactive,0
152150955,Inactive,0
152150956,Inactive,0
152150957,Active,100
152150958,Inactive,0
152150960,Inactive,0
152150961,Inactive,0
152150963,Inactive,0
152150964,Inactive,0
152150966,Inactive,0
152150967,Inactive,0
152150968,Inactive,0
152150970,Inactive,0
152150972,Inactive,0
152150973,Inactive,0
152150974,Inactive,0
152150975,Inactive,0
152150977,Inactive,0
152150979,Inactive,0
152150983,Inactive,0
152150984,Inactive,0
152150986,Inactive,0
152150988,Inactive,0
152150989,Inactive,0
152150990,Inactive,0
152150991,Inactive,0
152150992,Inactive,0
152150993,Inactive,0
152150995,Inactive,0
152150996,Inactive,0
152150997,Inactive,0
152150999,Inactive,0
152151000,Inactive,0
152151001,Inactive,0
152151002,Inactive,0
152151003,Inactive,0
152151005,Inactive,0
152151007,Inactive,0
152151012,Inactive,0
152151013,Inactive,0
152151014,Active,100
152151015,Inactive,0
152151016,Inactive,0
152151017,Inactive,0
152151018,Inactive,0
152151019,Inactive,0
152151020,Inactive,0
152151023,Inactive,0
152151024,Inactive,0
152151025,Active,100
152151026,Inactive,0
152151027,Inactive,0
152151028,Inactive,0
152151029,Inactive,0
152151031,Inactive,0
152151033,Inactive,0
152151034,Inactive,0
152151035,Inactive,0
152151036,Inactive,0
152151038,Active,100
152151041,Inactive,0
152151042,Inactive,0
152151043,Inactive,0
152151045,Inactive,0
152151047,Inactive,0
152151051,Inactive,0
152151053,Inactive,0
152151054,Inactive,0
152151057,Inactive,0
152151059,Inactive,0
152151061,Inactive,0
152151063,Inactive,0
152151064,Inactive,0
152151065,Inactive,0
152151066,Inactive,0
152151067,Inactive,0
152151069,Inactive,0
152151072,Inactive,0
152151073,Inactive,0
152151075,Inactive,0
152151076,Inactive,0
152151077,Inactive,0
152151079,Inactive,0
152151080,Inactive,0
152151081,Inactive,0
152151082,Inactive,0
152151083,Inactive,0
152151084,Inactive,0
152151086,Inactive,0
152151087,Active,100
152151088,Inactive,0
152151089,Inactive,0
152151090,Inactive,0
152151091,Inactive,0
152151092,Inactive,0
152151093,Inactive,0
152151095,Inactive,0
152151096,Inactive,0
152151097,Inactive,0
152151098,Inactive,0
152151100,Inactive,0
152151101,Inactive,0
152151104,Inactive,0
152151105,Inactive,0
152151106,Inactive,0
152151109,Inactive,0
152151110,Inactive,0
152151111,Inactive,0
152151114,Inactive,0
152151116,Inactive,0
152151117,Inactive,0
152151120,Inactive,0
152151121,Inactive,0
152151122,Inactive,0
152151126,Inactive,0
152151127,Active,100
152151130,Inactive,0
152151131,Inactive,0
152151133,Inactive,0
152151134,Inactive,0
152151135,Inactive,0
152151138,Inactive,0
152151141,Inactive,0
152151143,Inactive,0
152151145,Active,100
152151146,Inactive,0
152151147,Inactive,0
152151149,Inactive,0
152151150,Inactive,0
152151151,Inactive,0
152151152,Inactive,0
152151154,Inactive,0
152151156,Inactive,0
152151157,Inactive,0
152151158,Inactive,0
152151161,Inactive,0
152151162,Inactive,0
152151163,Inactive,0
152151166,Active,100
152151167,Inactive,0
152151168,Inactive,0
152151169,Inactive,0
152151170,Inactive,0
152151171,Inactive,0
152151173,Inactive,0
152151175,Inactive,0
152151177,Inactive,0
152151178,Inactive,0
152151180,Inactive,0
152151183,Inactive,0
152151184,Inactive,0
152151185,Inactive,0
152151186,Inactive,0
152151187,Inactive,0
152151188,Inactive,0
152151190,Inactive,0
152151194,Inactive,0
152151195,Inactive,0
152151196,Inactive,0
152151197,Inactive,0
152151198,Inactive,0
152151200,Inactive,0
152151201,Inactive,0
152151202,Inactive,0
152151203,Inactive,0
152151204,Inactive,0
152151205,Inactive,0
152151206,Inactive,0
152151207,Inactive,0
152151210,Inactive,0
152151211,Inactive,0
152151212,Inactive,0
152151214,Inactive,0
152151215,Inactive,0
152151217,Inactive,0
152151218,Inactive,0
152151219,Inactive,0
152151221,Inactive,0
152151222,Inactive,0
152151225,Inactive,0
152151226,Inactive,0
152151227,Inactive,0
152151229,Active,100
152151231,Inactive,0
152151232,Inactive,0
152151234,Inactive,0
152151235,Inactive,0
152151236,Inactive,0
152151237,Inactive,0
152151238,Inactive,0
152151240,Inactive,0
152151245,Inactive,0
152151246,Inactive,0
152151248,Inactive,0
152151249,Inactive,0
152151251,Inactive,0
152151254,Inactive,0
152151255,Inactive,0
152151256,Inactive,0
152151257,Inactive,0
152151258,Inactive,0
152151259,Inactive,0
152151260,Inactive,0
152151261,Inactive,0
152151262,Inactive,0
152151263,Inactive,0
152151265,Inactive,0
152151267,Inactive,0
152151269,Inactive,0
152151271,Inactive,0
152151274,Inactive,0
152151276,Inactive,0
152151279,Inactive,0
152151280,Inactive,0
152151281,Inactive,0
152151283,Inactive,0
152151284,Inactive,0
152151286,Inactive,0
152151287,Inactive,0
152151288,Inactive,0
152151289,Inactive,0
152151290,Inactive,0
152151291,Inactive,0
152151295,Inactive,0
152151296,Inactive,0
152151297,Inactive,0
152151299,Inactive,0
152151300,Inactive,0
152151301,Inactive,0
152151302,Active,100
152151303,Inactive,0
152151304,Inactive,0
152151305,Inactive,0
152151306,Inactive,0
152151307,Inactive,0
152151309,Inactive,0
152151310,Inactive,0
152151311,Inactive,0
152151312,Inactive,0
152151313,Inactive,0
152151314,Inactive,0
152151315,Inactive,0
152151316,Inactive,0
152151317,Inactive,0
152151318,Inactive,0
152151319,Inactive,0
152151320,Active,100
152151321,Inactive,0
152151322,Inactive,0
152151323,Inactive,0
152151325,Active,100
152151326,Inactive,0
152151327,Inactive,0
152151328,Active,100
152151329,Inactive,0
152151330,Inactive,0
152151331,Inactive,0
152151333,Inactive,0
152151334,Inactive,0
152151335,Inactive,0
152151336,Inactive,0
152151337,Inactive,0
152151338,Inactive,0
152151339,Inactive,0
152151343,Inactive,0
152151344,Inactive,0
152151347,Inactive,0
152151348,Inactive,0
152151350,Inactive,0
152151351,Inactive,0
152151352,Inactive,0
152151354,Inactive,0
152151355,Inactive,0
152151356,Inactive,0
152151357,Inactive,0
152151359,Inactive,0
152151361,Inactive,0
152151362,Inactive,0
152151365,Inactive,0
152151366,Inactive,0
152151367,Inactive,0
152151369,Inactive,0
152151371,Inactive,0
152151372,Inactive,0
152151373,Inactive,0
152151374,Inactive,0
152151375,Inactive,0
152151377,Inactive,0
152151378,Inactive,0
152151380,Inactive,0
152151381,Inactive,0
152151382,Inactive,0
152151383,Inactive,0
152151387,Inactive,0
152151388,Inactive,0
152151390,Inactive,0
152151391,Inactive,0
152151392,Inactive,0
152151394,Inactive,0
152151396,Inactive,0
152151397,Inactive,0
152151398,Inactive,0
152151399,Inactive,0
152151402,Inactive,0
152151403,Inactive,0
152151405,Inactive,0
152151406,Inactive,0
152151407,Inactive,0
152151408,Active,100
152151411,Inactive,0
152151413,Inactive,0
152151414,Inactive,0
152151417,Inactive,0
152151418,Inactive,0
152151420,Active,100
152151421,Inactive,0
152151422,Inactive,0
152151423,Inactive,0
152151426,Inactive,0
152151427,Inactive,0
152151428,Inactive,0
152151429,Inactive,0
152151430,Inactive,0
152151431,Inactive,0
152151432,Inactive,0
152151433,Inactive,0
152151435,Active,100
152151436,Inactive,0
152151437,Inactive,0
152151443,Inactive,0
152151444,Inactive,0
152151445,Inactive,0
152151446,Inactive,0
152151448,Inactive,0
152151449,Inactive,0
152151451,Inactive,0
152151453,Inactive,0
152151454,Inactive,0
152151455,Inactive,0
152151457,Inactive,0
152151458,Inactive,0
152151461,Inactive,0
152151462,Active,100
152151464,Active,100
152151466,Inactive,0
152151467,Inactive,0
152151470,Inactive,0
152151471,Inactive,0
152151472,Inactive,0
152151473,Inactive,0
152151474,Inactive,0
152151478,Inactive,0
152151480,Inactive,0
152151481,Inactive,0
152151482,Inactive,0
152151484,Inactive,0
152151485,Inactive,0
152151486,Inactive,0
152151488,Inactive,0
152151490,Inactive,0
152151491,Inactive,0
152151492,Inactive,0
152151493,Inactive,0
152151494,Inactive,0
152151495,Inactive,0
152151496,Inactive,0
152151497,Inactive,0
152151499,Inactive,0
152151501,Inactive,0
152151503,Inactive,0
152151504,Inactive,0
152151505,Inactive,0
152151506,Inactive,0
152151507,Inactive,0
152151508,Inactive,0
152151509,Inactive,0
152151510,Inactive,0
152151511,Inactive,0
152151512,Inactive,0
152151513,Inactive,0
152151516,Inactive,0
152151517,Inactive,0
152151519,Inactive,0
152151520,Inactive,0
152151521,Inactive,0
152151522,Inactive,0
152151524,Active,100
152151525,Inactive,0
152151528,Inactive,0
152151529,Inactive,0
152151531,Inactive,0
152151532,Inactive,0
152151533,Inactive,0
152151534,Inactive,0
152151537,Inactive,0
152151538,Inactive,0
152151539,Inactive,0
152151540,Inactive,0
152151541,Inactive,0
152151542,Inactive,0
152151543,Inactive,0
152151544,Inactive,0
152151545,Inactive,0
152151546,Inactive,0
152151548,Inactive,0
152151550,Inactive,0
152151551,Inactive,0
152151552,Inactive,0
152151553,Inactive,0
152151554,Inactive,0
152151555,Inactive,0
152151556,Inactive,0
152151557,Inactive,0
152151558,Inactive,0
152151559,Inactive,0
152151560,Inactive,0
152151561,Active,100
152151562,Inactive,0
152151563,Inactive,0
152151564,Inactive,0
152151566,Inactive,0
152151570,Inactive,0
152151571,Inactive,0
152151573,Inactive,0
152151574,Inactive,0
152151575,Active,100
152151576,Inactive,0
152151577,Inactive,0
152151578,Inactive,0
152151579,Active,100
152151580,Inactive,0
152151582,Inactive,0
152151583,Inactive,0
152151584,Inactive,0
152151585,Inactive,0
152151587,Inactive,0
152151588,Inactive,0
152151589,Inactive,0
152151590,Inactive,0
152151591,Inactive,0
152151592,Inactive,0
152151593,Inactive,0
152151596,Inactive,0
152151598,Inactive,0
152151599,Inactive,0
152151601,Inactive,0
152151602,Inactive,0
152151603,Inactive,0
152151604,Inactive,0
152151607,Inactive,0
152151608,Inactive,0
152151609,Inactive,0
152151610,Inactive,0
152151611,Inactive,0
152151616,Inactive,0
152151617,Inactive,0
152151618,Inactive,0
152151622,Inactive,0
152151623,Inactive,0
152151627,Inactive,0
152151628,Active,100
152151629,Inactive,0
152151630,Inactive,0
152151631,Inactive,0
152151635,Inactive,0
152151636,Inactive,0
152151637,Active,100
152151638,Inactive,0
152151639,Inactive,0
152151641,Inactive,0
152151643,Inactive,0
152151644,Inactive,0
152151646,Active,100
152151648,Inactive,0
152151649,Inactive,0
152151650,Inactive,0
152151651,Inactive,0
152151652,Inactive,0
152151653,Inactive,0
152151654,Inactive,0
152151655,Inactive,0
152151658,Inactive,0
152151659,Active,100
152151661,Inactive,0
152151662,Inactive,0
152151664,Inactive,0
152151666,Inactive,0
152151667,Inactive,0
152151668,Inactive,0
152151670,Inactive,0
152151671,Inactive,0
152151673,Inactive,0
152151674,Inactive,0
152151677,Inactive,0
152151678,Inactive,0
152151679,Active,100
152151680,Inactive,0
152151681,Inactive,0
152151683,Inactive,0
152151684,Inactive,0
152151685,Inactive,0
152151687,Inactive,0
152151689,Inactive,0
152151691,Inactive,0
152151692,Inactive,0
152151693,Inactive,0
152151694,Inactive,0
152151696,Inactive,0
152151697,Inactive,0
152151699,Inactive,0
152151700,Inactive,0
152151701,Inactive,0
152151702,Inactive,0
152151704,Inactive,0
152151707,Inactive,0
152151709,Inactive,0
152151711,Inactive,0
152151712,Inactive,0
152151713,Inactive,0
152151714,Inactive,0
152151715,Inactive,0
152151716,Inactive,0
152151717,Inactive,0
152151718,Inactive,0
152151719,Inactive,0
152151720,Inactive,0
152151725,Inactive,0
152151726,Inactive,0
152151727,Inactive,0
152151728,Inactive,0
152151729,Inactive,0
152151730,Inactive,0
152151732,Inactive,0
152151735,Inactive,0
152151737,Inactive,0
152151739,Inactive,0
152151740,Inactive,0
152151741,Inactive,0
152151742,Inactive,0
152151743,Active,100
152151744,Inactive,0
152151745,Inactive,0
152151746,Inactive,0
152151747,Inactive,0
152151748,Inactive,0
152151749,Inactive,0
152151750,Inactive,0
152151752,Inactive,0
152151753,Inactive,0
152151754,Inactive,0
152151758,Inactive,0
152151759,Inactive,0
152151760,Inactive,0
152151763,Inactive,0
152151764,Inactive,0
152151765,Inactive,0
152151766,Inactive,0
152151767,Inactive,0
152151769,Inactive,0
152151773,Inactive,0
152151774,Inactive,0
152151775,Inactive,0
152151776,Active,100
152151778,Inactive,0
152151779,Inactive,0
152151780,Inactive,0
152151782,Inactive,0
152151783,Inactive,0
152151786,Inactive,0
152151789,Inactive,0
152151791,Inactive,0
152151793,Inactive,0
152151795,Inactive,0
152151796,Inactive,0
152151797,Inactive,0
152151798,Inactive,0
152151799,Inactive,0
152151800,Inactive,0
152151801,Inactive,0
152151802,Inactive,0
152151803,Inactive,0
152151804,Inactive,0
152151805,Inactive,0
152151806,Inactive,0
152151808,Inactive,0
152151810,Inactive,0
152151811,Inactive,0
152151812,Inactive,0
152151813,Inactive,0
152151814,Inactive,0
152151815,Inactive,0
152151818,Inactive,0
152151819,Inactive,0
152151821,Inactive,0
152151823,Inactive,0
152151827,Inactive,0
152151828,Inactive,0
152151831,Inactive,0
152151832,Inactive,0
152151833,Active,100
152151835,Inactive,0
152151836,Inactive,0
152151837,Inactive,0
152151840,Inactive,0
152151841,Inactive,0
152151842,Inactive,0
152151843,Inactive,0
152151844,Inactive,0
152151845,Inactive,0
152151846,Inactive,0
152151847,Inactive,0
152151848,Inactive,0
152151849,Inactive,0
152151850,Inactive,0
152151851,Inactive,0
152151852,Inactive,0
152151853,Inactive,0
152151854,Inactive,0
152151856,Active,100
152151857,Inactive,0
152151858,Inactive,0
152151859,Inactive,0
152151861,Inactive,0
152151862,Inactive,0
152151863,Inactive,0
152151864,Inactive,0
152151866,Inactive,0
152151868,Inactive,0
152151869,Inactive,0
152151871,Inactive,0
152151872,Inactive,0
152151875,Inactive,0
152151877,Inactive,0
152151878,Inactive,0
152151879,Inactive,0
152151880,Inactive,0
152151881,Inactive,0
152151882,Inactive,0
152151884,Inactive,0
152151885,Inactive,0
152151886,Inactive,0
152151889,Inactive,0
152151890,Inactive,0
152151891,Inactive,0
152151892,Inactive,0
152151893,Inactive,0
152151895,Inactive,0
152151896,Inactive,0
152151897,Inactive,0
152151898,Inactive,0
152151899,Inactive,0
152151903,Inactive,0
152151904,Inactive,0
152151905,Active,100
152151906,Inactive,0
152151908,Inactive,0
152151909,Inactive,0
152151910,Inactive,0
152151913,Inactive,0
152151915,Inactive,0
152151916,Inactive,0
152151917,Inactive,0
152151918,Inactive,0
152151920,Inactive,0
152151921,Inactive,0
152151922,Inactive,0
152151924,Inactive,0
152151925,Inactive,0
152151926,Inactive,0
152151927,Inactive,0
152151928,Active,100
152151930,Inactive,0
152151931,Inactive,0
152151932,Inactive,0
152151933,Inactive,0
152151934,Inactive,0
152151935,Inactive,0
152151937,Active,100
152151939,Inactive,0
152151940,Inactive,0
152151941,Inactive,0
152151944,Inactive,0
152151945,Inactive,0
152151948,Inactive,0
152151949,Inactive,0
152151950,Inactive,0
152151952,Inactive,0
152151955,Inactive,0
152151956,Inactive,0
152151957,Inactive,0
152151958,Inactive,0
152151960,Inactive,0
152151961,Inactive,0
